1 1 256 16 (19,681) (145,455) 150 1 (16,700)
1 1 256 16 (19,681) (145,455) 152 1 (16,700)
1 1 256 16 (19,681) (145,455) 153 1 (16,700)
1 1 256 16 (19,681) (145,455) 154 1 (16,700)
1 1 256 16 (19,681) (145,455) 155 1 (16,700)
1 1 256 16 (19,681) (145,455) 157 1 (16,700)
1 1 256 16 (19,681) (145,455) 158 1 (16,700)
1 1 256 16 (19,681) (145,455) 159 1 (16,700)
1 1 256 16 (19,681) (145,455) 160 1 (16,700)
1 1 256 16 (19,681) (145,455) 162 1 (16,700)
1 1 256 16 (19,681) (145,455) 163 1 (17,700)
1 1 256 16 (19,681) (145,455) 166 1 (17,700)
1 1 256 16 (19,681) (145,455) 168 1 (17,700)
1 1 256 16 (19,681) (145,455) 169 1 (17,700)
1 1 256 16 (19,681) (145,455) 171 1 (18,700)
1 1 256 16 (19,681) (145,455) 174 1 (18,700)
1 1 256 16 (19,681) (145,455) 175 1 (18,700)
1 1 256 16 (19,681) (145,455) 176 1 (18,700)
1 1 256 16 (19,681) (145,455) 177 1 (18,700)
1 1 256 16 (19,681) (145,455) 179 1 (21,700)
1 1 256 16 (19,681) (145,455) 181 1 (21,700)
1 1 256 16 (19,681) (145,455) 182 1 (21,700)
1 1 256 16 (19,681) (145,455) 183 1 (21,700)
1 1 256 16 (19,681) (145,455) 185 1 (21,700)
1 1 256 16 (19,681) (145,455) 186 1 (21,700)
1 1 256 16 (19,681) (145,455) 188 1 (23,700)
1 1 256 16 (19,681) (145,455) 190 1 (23,700)
1 1 256 16 (19,681) (145,455) 191 1 (23,700)
1 1 256 16 (19,681) (145,455) 192 1 (23,700)
1 1 256 16 (19,681) (145,455) 193 1 (23,700)
1 1 256 16 (19,681) (145,455) 195 1 (25,700)
1 1 256 16 (19,681) (145,455) 197 1 (25,700)
1 1 256 16 (19,681) (145,455) 198 1 (25,700)
1 1 256 16 (19,681) (145,455) 199 1 (25,700)
1 1 256 16 (19,681) (145,455) 201 1 (25,700)
1 1 256 16 (19,681) (145,455) 202 1 (27,699)
1 1 256 16 (19,681) (145,455) 204 1 (27,699)
1 1 256 16 (19,681) (145,455) 205 1 (27,699)
1 1 256 16 (19,681) (145,455) 206 1 (27,699)
1 1 256 16 (19,681) (145,455) 207 1 (27,699)
1 1 256 16 (19,681) (145,455) 209 1 (27,699)
1 1 256 16 (19,681) (145,455) 210 1 (28,699)
1 1 256 16 (19,681) (145,455) 213 1 (28,699)
1 1 256 16 (19,681) (145,455) 215 1 (28,699)
1 1 256 16 (19,681) (145,455) 216 1 (28,699)
1 1 256 16 (19,681) (145,455) 217 1 (28,699)
1 1 256 16 (19,681) (145,455) 218 1 (32,698)
1 1 256 16 (19,681) (145,455) 219 1 (32,698)
1 1 256 16 (19,681) (145,455) 221 1 (32,698)
1 1 256 16 (19,681) (145,455) 223 1 (32,698)
1 1 256 16 (19,681) (145,455) 224 1 (32,698)
1 1 256 16 (19,681) (145,455) 225 1 (32,698)
1 1 256 16 (19,681) (145,455) 226 1 (35,696)
1 1 256 16 (19,681) (145,455) 229 1 (35,696)
1 1 256 16 (19,681) (145,455) 231 1 (35,696)
1 1 256 16 (19,681) (145,455) 232 1 (35,696)
1 1 256 16 (19,681) (145,455) 233 1 (35,696)
1 1 256 16 (19,681) (145,455) 234 1 (36,695)
1 1 256 16 (19,681) (145,455) 237 1 (36,695)
1 1 256 16 (19,681) (145,455) 238 1 (36,695)
1 1 256 16 (19,681) (145,455) 239 1 (36,695)
1 1 256 16 (19,681) (145,455) 240 1 (36,695)
1 1 256 16 (19,681) (145,455) 242 1 (42,692)
1 1 256 16 (19,681) (145,455) 245 1 (42,692)
1 1 256 16 (19,681) (145,455) 246 1 (42,692)
1 1 256 16 (19,681) (145,455) 248 1 (42,692)
1 1 256 16 (19,681) (145,455) 249 1 (44,689)
1 1 256 16 (19,681) (145,455) 250 1 (44,689)
1 1 256 16 (19,681) (145,455) 253 1 (44,689)
1 1 256 16 (19,681) (145,455) 254 1 (44,689)
1 1 256 16 (19,681) (145,455) 255 1 (44,689)
1 1 256 16 (19,681) (145,455) 256 1 (44,689)
1 1 256 16 (19,681) (145,455) 257 1 (46,686)
1 1 256 16 (19,681) (145,455) 261 1 (46,686)
1 1 256 16 (19,681) (145,455) 262 1 (46,686)
1 1 256 16 (19,681) (145,455) 264 1 (46,686)
1 1 256 16 (19,681) (145,455) 265 1 (48,679)
1 1 256 16 (19,681) (145,455) 267 1 (48,679)
1 1 256 16 (19,681) (145,455) 269 1 (48,679)
1 1 256 16 (19,681) (145,455) 270 1 (48,679)
1 1 256 16 (19,681) (145,455) 272 1 (48,679)
1 1 256 16 (19,681) (145,455) 273 1 (52,668)
1 1 256 16 (19,681) (145,455) 276 1 (52,668)
1 1 256 16 (19,681) (145,455) 278 1 (52,668)
1 1 256 16 (19,681) (145,455) 280 1 (52,668)
1 1 256 16 (19,681) (145,455) 281 1 (55,660)
1 1 256 16 (19,681) (145,455) 282 1 (55,660)
1 1 256 16 (19,681) (145,455) 284 1 (55,660)
1 1 256 16 (19,681) (145,455) 285 1 (55,660)
1 1 256 16 (19,681) (145,455) 286 1 (55,660)
1 1 256 16 (19,681) (145,455) 288 1 (55,660)
1 1 256 16 (19,681) (145,455) 289 1 (59,647)
1 1 256 16 (19,681) (145,455) 292 1 (59,647)
1 1 256 16 (19,681) (145,455) 293 1 (59,647)
1 1 256 16 (19,681) (145,455) 294 1 (59,647)
1 1 256 16 (19,681) (145,455) 295 1 (59,647)
1 1 256 16 (19,681) (145,455) 297 1 (59,647)
1 1 256 16 (19,681) (145,455) 298 1 (64,632)
1 1 256 16 (19,681) (145,455) 300 1 (64,632)
1 1 256 16 (19,681) (145,455) 302 1 (64,632)
1 1 256 16 (19,681) (145,455) 303 1 (64,632)
1 1 256 16 (19,681) (145,455) 304 1 (64,632)
1 1 256 16 (19,681) (145,455) 305 1 (67,617)
1 1 256 16 (19,681) (145,455) 308 1 (67,617)
1 1 256 16 (19,681) (145,455) 309 1 (67,617)
1 1 256 16 (19,681) (145,455) 310 1 (67,617)
1 1 256 16 (19,681) (145,455) 311 1 (67,617)
1 1 256 16 (19,681) (145,455) 312 1 (73,600)
1 1 256 16 (19,681) (145,455) 313 1 (73,600)
1 1 256 16 (19,681) (145,455) 316 1 (73,600)
1 1 256 16 (19,681) (145,455) 317 1 (73,600)
1 1 256 16 (19,681) (145,455) 318 1 (73,600)
1 1 256 16 (19,681) (145,455) 319 1 (73,600)
1 1 256 16 (19,681) (145,455) 320 1 (77,583)
1 1 256 16 (19,681) (145,455) 322 1 (77,583)
1 1 256 16 (19,681) (145,455) 324 1 (77,583)
1 1 256 16 (19,681) (145,455) 325 1 (77,583)
1 1 256 16 (19,681) (145,455) 327 1 (77,583)
1 1 256 16 (19,681) (145,455) 328 1 (82,568)
1 1 256 16 (19,681) (145,455) 330 1 (82,568)
1 1 256 16 (19,681) (145,455) 332 1 (82,568)
1 1 256 16 (19,681) (145,455) 333 1 (82,568)
1 1 256 16 (19,681) (145,455) 334 1 (82,568)
1 1 256 16 (19,681) (145,455) 335 1 (82,568)
1 1 256 16 (19,681) (145,455) 336 1 (82,568)
1 1 256 16 (19,681) (145,455) 337 1 (87,553)
1 1 256 16 (19,681) (145,455) 339 1 (87,553)
1 1 256 16 (19,681) (145,455) 340 1 (87,553)
1 1 256 16 (19,681) (145,455) 341 1 (87,553)
1 1 256 16 (19,681) (145,455) 343 1 (87,553)
1 1 256 16 (19,681) (145,455) 344 1 (90,541)
1 1 256 16 (19,681) (145,455) 345 1 (90,541)
1 1 256 16 (19,681) (145,455) 347 1 (90,541)
1 1 256 16 (19,681) (145,455) 349 1 (90,541)
1 1 256 16 (19,681) (145,455) 350 1 (90,541)
1 1 256 16 (19,681) (145,455) 351 1 (90,541)
1 1 256 16 (19,681) (145,455) 352 1 (92,535)
1 1 256 16 (19,681) (145,455) 353 1 (92,535)
1 1 256 16 (19,681) (145,455) 355 1 (92,535)
1 1 256 16 (19,681) (145,455) 356 1 (92,535)
1 1 256 16 (19,681) (145,455) 357 1 (92,535)
1 1 256 16 (19,681) (145,455) 359 1 (92,535)
1 1 256 16 (19,681) (145,455) 360 1 (93,528)
1 1 256 16 (19,681) (145,455) 363 1 (93,528)
1 1 256 16 (19,681) (145,455) 365 1 (93,528)
1 1 256 16 (19,681) (145,455) 366 1 (93,528)
1 1 256 16 (19,681) (145,455) 367 1 (93,528)
1 1 256 16 (19,681) (145,455) 368 1 (96,521)
1 1 256 16 (19,681) (145,455) 369 1 (96,521)
1 1 256 16 (19,681) (145,455) 371 1 (96,521)
1 1 256 16 (19,681) (145,455) 373 1 (96,521)
1 1 256 16 (19,681) (145,455) 374 1 (96,521)
1 1 256 16 (19,681) (145,455) 375 1 (96,521)
1 1 256 16 (19,681) (145,455) 376 1 (97,517)
1 1 256 16 (19,681) (145,455) 379 1 (97,517)
1 1 256 16 (19,681) (145,455) 380 1 (97,517)
1 1 256 16 (19,681) (145,455) 381 1 (97,517)
1 1 256 16 (19,681) (145,455) 382 1 (97,517)
1 1 256 16 (19,681) (145,455) 383 1 (97,517)
1 1 256 16 (19,681) (145,455) 384 1 (98,513)
1 1 256 16 (19,681) (145,455) 385 1 (98,513)
1 1 256 16 (19,681) (145,455) 387 1 (98,513)
1 1 256 16 (19,681) (145,455) 389 1 (98,513)
1 1 256 16 (19,681) (145,455) 390 1 (98,513)
1 1 256 16 (19,681) (145,455) 391 1 (99,511)
1 1 256 16 (19,681) (145,455) 392 1 (99,511)
1 1 256 16 (19,681) (145,455) 395 1 (99,511)
1 1 256 16 (19,681) (145,455) 396 1 (99,511)
1 1 256 16 (19,681) (145,455) 397 1 (99,511)
1 1 256 16 (19,681) (145,455) 398 1 (99,511)
1 1 256 16 (19,681) (145,455) 399 1 (100,510)
1 1 256 16 (19,681) (145,455) 400 1 (100,510)
1 1 256 16 (19,681) (145,455) 403 1 (100,510)
1 1 256 16 (19,681) (145,455) 404 1 (100,510)
1 1 256 16 (19,681) (145,455) 405 1 (100,510)
1 1 256 16 (19,681) (145,455) 406 1 (100,510)
1 1 256 16 (19,681) (145,455) 407 1 (100,510)
1 1 256 16 (19,681) (145,455) 409 1 (100,510)
1 1 256 16 (19,681) (145,455) 411 1 (100,510)
1 1 256 16 (19,681) (145,455) 413 1 (100,510)
1 1 256 16 (19,681) (145,455) 414 1 (100,510)
1 1 256 16 (19,681) (145,455) 415 1 (100,509)
1 1 256 16 (19,681) (145,455) 418 1 (100,509)
1 1 256 16 (19,681) (145,455) 419 1 (100,509)
1 1 256 16 (19,681) (145,455) 420 1 (100,509)
1 1 256 16 (19,681) (145,455) 422 1 (100,509)
1 1 256 16 (19,681) (145,455) 423 1 (100,509)
1 1 256 16 (19,681) (145,455) 425 1 (100,509)
1 1 256 16 (19,681) (145,455) 427 1 (100,509)
1 1 256 16 (19,681) (145,455) 428 1 (100,509)
1 1 256 16 (19,681) (145,455) 430 1 (100,509)
1 1 256 16 (19,681) (145,455) 431 1 (101,509)
1 1 256 16 (19,681) (145,455) 435 1 (101,509)
1 1 256 16 (19,681) (145,455) 436 1 (101,509)
1 1 256 16 (19,681) (145,455) 438 1 (101,509)
1 1 256 16 (19,681) (145,455) 440 1 (101,509)
1 1 256 16 (19,681) (145,455) 441 1 (101,509)
1 1 256 16 (19,681) (145,455) 443 1 (101,509)
1 1 256 16 (19,681) (145,455) 444 1 (101,509)
1 1 256 16 (19,681) (145,455) 445 1 (101,509)
1 1 256 16 (19,681) (145,455) 446 1 (101,509)
1 1 256 16 (19,681) (145,455) 448 1 (101,509)
1 1 256 16 (19,681) (145,455) 449 1 (101,509)
1 1 256 16 (19,681) (145,455) 450 1 (101,509)
1 1 256 16 (19,681) (145,455) 451 1 (101,509)
1 1 256 16 (19,681) (145,455) 453 1 (101,509)
1 1 256 16 (19,681) (145,455) 454 1 (101,509)
1 1 256 16 (19,681) (145,455) 456 1 (101,509)
1 1 256 16 (19,681) (145,455) 457 1 (101,509)
1 1 256 16 (19,681) (145,455) 458 1 (101,509)
1 1 256 16 (19,681) (145,455) 459 1 (101,509)
1 1 256 16 (19,681) (145,455) 461 1 (101,509)
1 1 256 16 (19,681) (145,455) 462 1 (101,509)
1 1 256 16 (19,681) (145,455) 464 1 (101,509)
1 1 256 16 (19,681) (145,455) 465 1 (101,509)
1 1 256 16 (19,681) (145,455) 466 1 (101,509)
1 1 256 16 (19,681) (145,455) 467 1 (101,509)
1 1 256 16 (19,681) (145,455) 469 1 (101,509)
1 1 256 16 (19,681) (145,455) 470 1 (101,509)
1 1 256 16 (19,681) (145,455) 472 1 (101,509)
1 1 256 16 (19,681) (145,455) 474 1 (101,509)
1 1 256 16 (19,681) (145,455) 475 1 (101,509)
1 1 256 16 (19,681) (145,455) 477 1 (101,509)
1 1 256 16 (19,681) (145,455) 478 1 (101,509)
1 1 256 16 (19,681) (145,455) 480 1 (101,509)
1 1 256 16 (19,681) (145,455) 482 1 (101,509)
1 1 256 16 (19,681) (145,455) 483 1 (101,509)
1 1 256 16 (19,681) (145,455) 484 1 (101,509)
1 1 256 16 (19,681) (145,455) 485 1 (101,509)
1 1 256 16 (19,681) (145,455) 487 1 (101,508)
1 1 256 16 (19,681) (145,455) 488 1 (101,508)
1 1 256 16 (19,681) (145,455) 490 1 (101,508)
1 1 256 16 (19,681) (145,455) 491 1 (101,508)
1 1 256 16 (19,681) (145,455) 492 1 (101,508)
1 1 256 16 (19,681) (145,455) 493 1 (101,508)
1 1 256 16 (19,681) (145,455) 495 1 (101,508)
1 1 256 16 (19,681) (145,455) 497 1 (101,508)
1 1 256 16 (19,681) (145,455) 498 1 (101,508)
1 1 256 16 (19,681) (145,455) 499 1 (101,508)
1 1 256 16 (19,681) (145,455) 501 1 (101,508)
1 1 256 16 (19,681) (145,455) 502 1 (101,508)
1 1 256 16 (19,681) (145,455) 504 1 (101,508)
1 1 256 16 (19,681) (145,455) 505 1 (101,508)
1 1 256 16 (19,681) (145,455) 506 1 (101,508)
1 1 256 16 (19,681) (145,455) 507 1 (101,508)
1 1 256 16 (19,681) (145,455) 509 1 (101,508)
1 1 256 16 (19,681) (145,455) 510 1 (102,508)
1 1 256 16 (19,681) (145,455) 513 1 (102,508)
1 1 256 16 (19,681) (145,455) 515 1 (102,508)
1 1 256 16 (19,681) (145,455) 516 1 (102,508)
1 1 256 16 (19,681) (145,455) 517 1 (102,508)
1 1 256 16 (19,681) (145,455) 518 1 (102,508)
1 1 256 16 (19,681) (145,455) 519 1 (102,508)
1 1 256 16 (19,681) (145,455) 521 1 (102,508)
1 1 256 16 (19,681) (145,455) 523 1 (102,508)
1 1 256 16 (19,681) (145,455) 524 1 (102,508)
1 1 256 16 (19,681) (145,455) 526 1 (102,508)
1 1 256 16 (19,681) (145,455) 527 1 (102,507)
1 1 256 16 (19,681) (145,455) 529 1 (102,507)
1 1 256 16 (19,681) (145,455) 530 1 (102,507)
1 1 256 16 (19,681) (145,455) 531 1 (102,507)
1 1 256 16 (19,681) (145,455) 532 1 (102,507)
1 1 256 16 (19,681) (145,455) 534 1 (103,507)
1 1 256 16 (19,681) (145,455) 535 1 (103,507)
1 1 256 16 (19,681) (145,455) 538 1 (103,507)
1 1 256 16 (19,681) (145,455) 539 1 (103,507)
1 1 256 16 (19,681) (145,455) 541 1 (103,507)
1 1 256 16 (19,681) (145,455) 542 1 (103,507)
1 1 256 16 (19,681) (145,455) 545 1 (103,507)
1 1 256 16 (19,681) (145,455) 546 1 (103,507)
1 1 256 16 (19,681) (145,455) 547 1 (103,507)
1 1 256 16 (19,681) (145,455) 548 1 (103,507)
1 1 256 16 (19,681) (145,455) 549 1 (103,507)
1 1 256 16 (19,681) (145,455) 550 1 (104,507)
1 1 256 16 (19,681) (145,455) 551 1 (104,507)
1 1 256 16 (19,681) (145,455) 553 1 (104,507)
1 1 256 16 (19,681) (145,455) 554 1 (104,507)
1 1 256 16 (19,681) (145,455) 556 1 (104,507)
1 1 256 16 (19,681) (145,455) 557 1 (104,507)
1 1 256 16 (19,681) (145,455) 559 1 (104,507)
1 1 256 16 (19,681) (145,455) 561 1 (104,507)
1 1 256 16 (19,681) (145,455) 563 1 (104,507)
1 1 256 16 (19,681) (145,455) 563 1 (104,507)
1 1 256 16 (19,681) (145,455) 564 1 (104,507)
1 1 256 16 (19,681) (145,455) 565 1 (105,507)
1 1 256 16 (19,681) (145,455) 566 1 (105,507)
1 1 256 16 (19,681) (145,455) 569 1 (105,507)
1 1 256 16 (19,681) (145,455) 570 1 (105,507)
1 1 256 16 (19,681) (145,455) 571 1 (105,507)
1 1 256 16 (19,681) (145,455) 572 1 (105,507)
1 1 256 16 (19,681) (145,455) 573 1 (106,507)
1 1 256 16 (19,681) (145,455) 575 1 (106,507)
1 1 256 16 (19,681) (145,455) 577 1 (106,507)
1 1 256 16 (19,681) (145,455) 578 1 (106,507)
1 1 256 16 (19,681) (145,455) 580 1 (106,507)
1 1 256 16 (19,681) (145,455) 581 1 (107,507)
1 1 256 16 (19,681) (145,455) 583 1 (107,507)
1 1 256 16 (19,681) (145,455) 585 1 (107,507)
1 1 256 16 (19,681) (145,455) 586 1 (107,507)
1 1 256 16 (19,681) (145,455) 587 1 (107,507)
1 1 256 16 (19,681) (145,455) 588 1 (107,507)
1 1 256 16 (19,681) (145,455) 589 1 (107,506)
1 1 256 16 (19,681) (145,455) 592 1 (107,506)
1 1 256 16 (19,681) (145,455) 593 1 (107,506)
1 1 256 16 (19,681) (145,455) 594 1 (107,506)
1 1 256 16 (19,681) (145,455) 596 1 (107,506)
1 1 256 16 (19,681) (145,455) 597 1 (109,506)
1 1 256 16 (19,681) (145,455) 598 1 (109,506)
1 1 256 16 (19,681) (145,455) 601 1 (109,506)
1 1 256 16 (19,681) (145,455) 602 1 (109,506)
1 1 256 16 (19,681) (145,455) 604 1 (109,506)
1 1 256 16 (19,681) (145,455) 605 1 (110,505)
1 1 256 16 (19,681) (145,455) 606 1 (110,505)
1 1 256 16 (19,681) (145,455) 608 1 (110,505)
1 1 256 16 (19,681) (145,455) 610 1 (110,505)
1 1 256 16 (19,681) (145,455) 612 1 (110,505)
1 1 256 16 (19,681) (145,455) 613 1 (111,505)
1 1 256 16 (19,681) (145,455) 614 1 (111,505)
1 1 256 16 (19,681) (145,455) 616 1 (111,505)
1 1 256 16 (19,681) (145,455) 618 1 (111,505)
1 1 256 16 (19,681) (145,455) 619 1 (111,505)
1 1 256 16 (19,681) (145,455) 620 1 (111,505)
1 1 256 16 (19,681) (145,455) 621 1 (113,504)
1 1 256 16 (19,681) (145,455) 622 1 (113,504)
1 1 256 16 (19,681) (145,455) 624 1 (113,504)
1 1 256 16 (19,681) (145,455) 626 1 (113,504)
1 1 256 16 (19,681) (145,455) 627 1 (113,504)
1 1 256 16 (19,681) (145,455) 629 1 (113,504)
1 1 256 16 (19,681) (145,455) 630 1 (114,503)
1 1 256 16 (19,681) (145,455) 632 1 (114,503)
1 1 256 16 (19,681) (145,455) 634 1 (114,503)
1 1 256 16 (19,681) (145,455) 635 1 (114,503)
1 1 256 16 (19,681) (145,455) 636 1 (114,503)
1 1 256 16 (19,681) (145,455) 637 1 (116,500)
1 1 256 16 (19,681) (145,455) 640 1 (116,500)
1 1 256 16 (19,681) (145,455) 641 1 (116,500)
1 1 256 16 (19,681) (145,455) 643 1 (116,500)
1 1 256 16 (19,681) (145,455) 644 1 (116,500)
1 1 256 16 (19,681) (145,455) 645 1 (119,498)
1 1 256 16 (19,681) (145,455) 648 1 (119,498)
1 1 256 16 (19,681) (145,455) 649 1 (119,498)
1 1 256 16 (19,681) (145,455) 651 1 (119,498)
1 1 256 16 (19,681) (145,455) 652 1 (119,498)
1 1 256 16 (19,681) (145,455) 654 1 (120,495)
1 1 256 16 (19,681) (145,455) 656 1 (120,495)
1 1 256 16 (19,681) (145,455) 657 1 (120,495)
1 1 256 16 (19,681) (145,455) 658 1 (120,495)
1 1 256 16 (19,681) (145,455) 660 1 (120,495)
1 1 256 16 (19,681) (145,455) 661 1 (122,493)
1 1 256 16 (19,681) (145,455) 663 1 (122,493)
1 1 256 16 (19,681) (145,455) 664 1 (122,493)
1 1 256 16 (19,681) (145,455) 665 1 (122,493)
1 1 256 16 (19,681) (145,455) 667 1 (122,493)
1 1 256 16 (19,681) (145,455) 668 1 (124,490)
1 1 256 16 (19,681) (145,455) 670 1 (124,490)
1 1 256 16 (19,681) (145,455) 672 1 (124,490)
1 1 256 16 (19,681) (145,455) 673 1 (124,490)
1 1 256 16 (19,681) (145,455) 675 1 (124,490)
1 1 256 16 (19,681) (145,455) 676 1 (126,487)
1 1 256 16 (19,681) (145,455) 677 1 (126,487)
1 1 256 16 (19,681) (145,455) 679 1 (126,487)
1 1 256 16 (19,681) (145,455) 681 1 (126,487)
1 1 256 16 (19,681) (145,455) 682 1 (126,487)
1 1 256 16 (19,681) (145,455) 684 1 (126,487)
1 1 256 16 (19,681) (145,455) 685 1 (127,486)
1 1 256 16 (19,681) (145,455) 687 1 (127,486)
1 1 256 16 (19,681) (145,455) 688 1 (127,486)
1 1 256 16 (19,681) (145,455) 689 1 (127,486)
1 1 256 16 (19,681) (145,455) 691 1 (127,486)
